image_path,caption
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4706794395.jpg,A glamorous looking woman holding a cigarette in one hand and a glass of wine in the other blows kisses .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/461505235.jpg,"A person is climbing a cliff wall , over a rocky shore , using a rope ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2264316030.jpg,A brown and black dog walks in the snow with its tongue hanging out .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3235542079.jpg,A snowboarder wearing a black and white striped jacket is kicking up some snow .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2893618834.jpg,A man on a bicycle going down the street while a man stands nearby on the sidewalk in a striped shirt taking a picture of a sign with an orange cone placed atop it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3504379205.jpg,Two women look at a table with assorted items on it in some sort of market that others are currently browsing .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2522995166.jpg,"Two young martial arts students are sparing , to display and practice their training ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3367053761.jpg,"Group of people , from behind , seated in a line of desks by windows in library ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3349308309.jpg,Two young girls are riding beige camels as another lady wearing a purse watches .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/214501174.jpg,A dog jumps up to catch a tennis ball in a grassy field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3070036584.jpg,"A young boy and girl wearing coats , hats , and boots are at the beach looking at something that they found ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4779413689.jpg,"A man in a pink shirt , sitting on the edge of the telephone booth with his back to us ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5152534735.jpg,A young child in a red sweatshirt and blue jeans explores the forest in the fall .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3720645102.jpg,"A little girl , with dark hair and a yellow vest with striped pants on , is crouching down next to a flower basket ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5501340599.jpg,"A little girl wearing a polka dot shirt is standing in front of a sink washing clothes out , with a few wet items next to her ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/22779916.jpg,guest of a wedding sitting in bleachers near a pond .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4763802065.jpg,"Two women , sitting on towels at the edge of a concrete wall , having a chat ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/480607352.jpg,a man wearing a multicolored striped shirt playing the guitar on the street
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6744211811.jpg,"A small child , looks at a young woman while she smiles back at him , a older lady sits on the ground in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/210713758.jpg,A young boy in a blue shirt examining a baby crocodile while at the zoo .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6828750292.jpg,Three rugby players in a field two are in a sprinting stance but all three have masks to protect their faces .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/594582753.jpg,"A partially bald man wearing jeans , a t-shirt and sunglasses is raking up debris off the ground next to a set of stairs among three other person , from what appears to be the aftermath of a natural disaster ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3047787482.jpg,Young Asian boys and girls are jumping in front of totem poles .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6225276982.jpg,A male athlete is racing down a outdoor track wearing a mostly white shirt and black and green shorts .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/253924161.jpg,A man with gray hair and a blond woman sitting on the same side of a table with bikes in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4295263796.jpg,Male in poor area of the world using a bucket to pour water on himself .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6838086484.jpg,A man in a white uniform is throwing another man in a blue uniform while other men in those uniforms are watching .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2113694192.jpg,"A child wearing a red jacket , orange gloved and an orange hat sits in snow next to a snow shovel ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/314904143.jpg,"A man with rock climbing equipment is hanging from a vertical , white rock ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3826460485.jpg,"A lone hiker proceeds along a trail outdoors in the daytime , on a cobblestone path leading to a stone staircase going up the hillside ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/267162122.jpg,A small black dog is standing over a small white dog laying on his side .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2708775214.jpg,A young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2352354708.jpg,A man is holding a guitar while looking out a window towards the street .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6979303317.jpg,"Three men , one holding pipes , another holding a large object above his head , and one resting against the pipe bed on the truck , are looking at the camera ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/354777556.jpg,Spectators watch a group of individuals sitting on a thin structure by a massive building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2373234213.jpg,The little boy jumps over another little boy on the trampoline .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5381185036.jpg,Two men skiing up a hill but stopped and pointing at something as they on our their trek .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5840232264.jpg,A man in a blue and black jersey and missing one foot hits a volleyball from a sitting position .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3600909823.jpg,A person on a skateboard is in the air while performing a skateboarding trick .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/542850900.jpg,A little boy wearing a red shirt is squatted down next to some rocks spread out in a circle on a white cloth with a pot in the middle .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3160699.jpg,"A man with a mustache and glasses in a red jacket stands in an open doorway at the bottom of some stairs , holding his keys ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6993511259.jpg,Three people in a race running outside in the sunshine with participant numbers on their belly 's .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3583704941.jpg,The rider of the brown horse is wearing a blue shirt .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2726180005.jpg,A child is making a ridiculous face with an open mouth on the swings .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6867047658.jpg,A person in a flying helicopter watching someone in a multicolored snowsuit on a board who might have just jumped out of the helicopter .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3939554170.jpg,"A smiling girl in a white t-shirt and pink pants , smiling and standing in a contraption ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4983408784.jpg,"Elderly couple , both wearing dark pants , walk along a pavement beside old-fashioned buildings ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3090386315.jpg,A dog with a collar and tag runs with its tongue out on a path .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3427233064.jpg,A little girl stands on the fence while peeking through it to look at the horse .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2386366590.jpg,One shirtless man in blue pants and another person in a black shirt and white pants stand on a lawn .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4979680901.jpg,A woman wearing a tan skirt is standing in front of a very big building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6948564341.jpg,A hockey player in white tries to make a goal while two players in blue defend their net .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3371112436.jpg,"A guy is siting on a bench , on the beach , tying his shoe ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4744178742.jpg,"a woman with a purple Mohawk and red shirt is gesturing to someone , while a man with a black Mohawk is speaking to her ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3437702351.jpg,A man smoking a cigar poses with another man in front of cigars in a display case .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3735084476.jpg,"An old bearded man is tilling the soil with a simple wooden plow , with a wooden fence and an old barn in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3136437458.jpg,A woman in a toboggan sledding with a child that is in a toboggan also .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2147199188.jpg,Man with glasses holding boy upside down outside in a stone-filled yard .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5371186400.jpg,"A man with a cowboy hat green plaid shirt , jeans , and red boots and chaps rides a bay horse next to a young boy with a cowboy hat and blue shirt , jeans and chaps rides a pony next to him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4139373408.jpg,Three Portuguese men sitting at a head table in a room in front of a sign .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/528726853.jpg,An oriental women with black sunglasses and a black shirt holding up a cellphone .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6818145388.jpg,A man in a protective vest and caged hockey mask holds on to a brown horse and it jumps and bucks at a rodeo .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6003400894.jpg,A woman in a white dress climbs a scaffold that looks like a trapeze .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3514278386.jpg,The number ten player on the white softball team gets tagged at base by a girl on the other team .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2536875357.jpg,"Six male workers , four with safety vests , are lifting a long object ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6493393907.jpg,A surfer is riding a vast wave that is every surfer 's dream come true .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4289389552.jpg,A man in a yellow and gray jacket takes a picture of a woman in a white coat carrying a red bag .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4818829454.jpg,A woman in summer attire is walking with her bike along what may be a boardwalk .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5669914204.jpg,"A small boy on a patio leans into a large portable telescope , looking into the eyepiece ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4100783560.jpg,A player in white uniform is jumping to get the soccer ball while a player in burgundy uniform is holding his arms out to stop him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2278776373.jpg,A man in a blue and purple striped shirt and hat is walking past a brick building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4435313832.jpg,A female gymnast completely upside down with her arms supporting her on the high beam .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4702844775.jpg,A man with sunglasses on top of his head is playing a slot machine .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4849234324.jpg,"A man stands outside the entrance to a business , using his cellphone while his briefcase and helmet sit on the ground ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3944001513.jpg,A man reads the newspaper while holding a sign advertising a menswear liquidation sale .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1433577867.jpg,The dog is wading through shallow water while holding something in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1579198375.jpg,Woman singing with a microphone next to a person playing guitar .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4814947772.jpg,Man in red hat holds up one finger while pointing at a sign with the number one on it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3970654225.jpg,A man with a white button up shirt and dark brown sweater vest playing drums .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3538686658.jpg,A person in a blue biking uniform is ridding a dirt bike on a grassy track .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4511764901.jpg,"A woman walks toward the top of an escalator , with a castle in the background outside the windows ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3174919870.jpg,A young girl skiing in the mountains .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4808564166.jpg,A gentleman in white with a shoulder bag and hands on his hips waiting next to a man in all black with his hands in his pockets .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4595115036.jpg,A man and a woman are standing at a roadside vegetable and fruit stand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/281789241.jpg,A girl in a red and pink shirt is coloring with crayons on a coffee table with birthday presents and a television in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2909955251.jpg,"A man with an orange hat in a yellow canoe paddles along a river in a wooded , mountainous area ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/984950.jpg,A group of men relaxing after a long hard day at work building the set to Ocean 's Eleven .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3244470342.jpg,Snowboarder performing a trick high in the air over snow .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2767276277.jpg,"Here is a picture of an Asian woman riding a scooter , another girl riding a bicycle , and people walking on the streets ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6832467280.jpg,An adolescent skateboards at the skate park on the beach in front of onlookers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3989113044.jpg,Musician plays a white electric guitar with a band at an outdoor concert
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3238127070.jpg,"Two dogs follow a man who is carrying a bag on his back and riding a bicycle on the right-hand side of the road , as two pedestrians walk along the other side of the road ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4282604922.jpg,People are waiting on line to purchase food and other people are waiting on line to put extras onto their purchased food .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4986938284.jpg,A young blond person in a colorful outfit is hanging from a cable and riding a board .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3699725758.jpg,A boy in a yellow shirt looks out over a body of water with several other people .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/520341293.jpg,"A man wearing a white shirt and blue jeans is sweeping water on the street , with a red broom ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5192505155.jpg,"A musician wearing a red scarf on his head and holding a microphone , wipes his face as he walks away from a smiling DJ ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3194533056.jpg,"A group of people gathered around two woman , one of the woman is wearing a green dress with yellow shaped on it , the other woman is wearing pink and black shirt ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2951310606.jpg,A man wearing a red shirt is using a hammer and chisel to work on a piece of stone .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3207343907.jpg,A crowd gathered at an ice skating park in the winter .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/241046599.jpg,a small brown dog is running across the grass wearing a purple and green coat .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5930769790.jpg,A dog groomer gives a dog a haircut using electric hair clippers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4998936440.jpg,A little girl carefully holds a white porcelain bowl while vigorously scrambling eggs .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/454686980.jpg,An Indian woman in a black shirt stands with her arms crossed looking at two other people talking to each other .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3972670198.jpg,"These people , dressed in colorful clothing and some carrying baskets , are walking up the dry stream bed on their pilgrimage back home from the market ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/976414321.jpg,A man talking on a cellphone smiles while walking in front of a large group of people in the city .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2166946777.jpg,A ship filled with supplies is docked on the shore with several others in the background and several men in the foreground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3357142179.jpg,"Two old men , one holding a bag and one wearing a hat , walk down a leaf-covered path through the trees ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3636055584.jpg,Two male athletes wearing the same uniforms are playing against another male athlete on the opposing team .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2705659087.jpg,A young woman wearing a pink and green striped shirt with a white belt and flip-flops sitting on a cement step .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/241347611.jpg,A man on the coaching staff for OU has sunglasses on his head during a football game .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/446471467.jpg,"A group of women walking down the sidewalk in the early morning or evening hours , dressed for cool weather ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4679525981.jpg,"An elderly person wearing a white shirt is standing on the balcony of a beige house overlooking a street called "" Piazza Miradore . """
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/289625522.jpg,A soccer team player in a green shirt is running off the field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1095580424.jpg,The dog is running out of the tunnel on a dog obedience course .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4886064645.jpg,A black man in a brown hat and a blue suit is holding a large vintage camera and smiling .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4393957264.jpg,"Two chess players , the woman with brunette curls , tan sweater , and eyeglasses is picking at a fingernail , and the man with receding dark hair , has hands covering his face and is staring down at chessboard ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/275170947.jpg,"Actors in costumes rehearsing for a play , while a man with black hair and a white shirt sits on a stairway ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4550055382.jpg,"A young woman in a courtyard in traditional Indian dress pours a cup of water for a girl while an older couple looks on , as a young man works with a shovel nearby ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3319020762.jpg,A boy is being splashed by a large wave in the sea .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3653385929.jpg,Two members of a military brass band play their horns while others look on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/81641.jpg,A man does acrobatics outside of a middle eastern style building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/511844627.jpg,The skier is descending the hill whilst wearing a silver helmet and red backpack .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/234580030.jpg,A woman in pigtails talks to the red-hatted man under the shade of a tree .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/289262437.jpg,Two men are competing in a martial arts tournament and one of them is receiving what appears to be a powerful roundhouse kick from the other .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2656688132.jpg,A person stands with a small dog balancing on their leg .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6659698.jpg,"Several people in sweat clothing lay together on a gymnasium floor , while a standing person grasps one of their legs ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2807850454.jpg,Young girls are wearing red and gold traditional Asian dresses and waving red and yellow flags .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/568765229.jpg,A man wearing a yellow shirt is riding his bicycle down a brick road in front of some yellow painted buildings .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4612954712.jpg,Two girls in matching purple dresses stand in the middle of a rocky dirt field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3415589320.jpg,Two dogs are playing and rolling around with each other in the grass .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2754898893.jpg,The woman in glasses is smiling with the ocean in the background
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/303102907.jpg,A student in a black shirt is intently taking notes in class .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3427301653.jpg,"Person in a black hat , jacket , pants and shoes sitting on concrete curb against a brick background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1095476286.jpg,A young boy is jumping through water being sprayed up from the ground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3019747321.jpg,A local college using its first projection to help demonstrate the effectiveness of marketing in classrooms .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4981037752.jpg,"An older man in a tank shirt is looking towards something , and scratching his head ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3559374748.jpg,The blue and gray vehicle is racing through the gravel .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/301746402.jpg,Two asian girls are smiling and running down a hallway as another girl and man walk behind them .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/124523773.jpg,A busy city scene with colorful lighted buildings and a lot of people walking on the street .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1752454466.jpg,A brown and white dog exiting a yellow and blue ramp in a grassy area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2493825916.jpg,A young boy with black hair and sneakers is skipping over painted figures on an asphalt surface .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/440481388.jpg,"Two women are sitting at a table , one is holding a baby and another child is playing on the floor ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2807209904.jpg,a group of police officers patroling the streets with a building in the background
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3113386906.jpg,A woman with a hat sits on a red stool on the side of the street with fruit baskets around her .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/231584770.jpg,"A man is standing in the corner of a baseball field , dressed in a white dress suit , having a cameraman pointing a camera towards him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2042058437.jpg,A group of men in blue shirts and white pants walk across the street in a crowd of people .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3182518247.jpg,An old black woman in a straw hat and a blue sweater points to something off-camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4896173039.jpg,A woman wearing a black sari with orange floral print reads a book with a purple cover .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3514052896.jpg,Four girls in pink and white all in the same pose .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5249006378.jpg,"A young black man sits in a unfinished brick and mortar building , the large window to his left has no glass , it is daytime and the sun drenches the room , he sits at simple bench and desk holding two blue pens and reading from one of the two note books that lay on the desk , he wears a yellow polo and lights blue shorts ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2333758916.jpg,"An older man is wearing a traditional costume , and is walking next to a fence ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2797785048.jpg,"A boy in an orange and black soccer uniform playing soccer on an artificial turf field , with the ball out in front of him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1394796089.jpg,A band with saxophones and trombones are preparing to play music .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1362128028.jpg,"On a hot day , three small kids sit in a big container filled with water ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3214381315.jpg,A man standing on a boat full of people hands a child over to a man that is not on the boat .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/273295809.jpg,Two police officers wearing rollerblades are talking to a man on the sidewalk .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/263237638.jpg,A line of men wearing white in a martial arts class in the middle of delivering a kick .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3381700783.jpg,Two nuns dressed in white habits and holding blue papers stand in the background while a mime wearing white clothing and a white mask performs in the foreground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2790909995.jpg,"A dog running in the sand , grass in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3645730082.jpg,A young boy is holding onto railing of a staircase while his mother looks onwards to him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2426047791.jpg,Older men and females stand around as men carry at hot object with coals in it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3497485793.jpg,Two girls are using a flip chart whilst talking to some younger children .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/529101401.jpg,"A young boy is leaping off a pier into the water , his leg thrust out ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2286062045.jpg,A woman lays her head down on a pillow on a shelf in a store .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3443853670.jpg,Person sitting and leaning back against white house while dog sits in front of him
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7284553600.jpg,A biker wearing a yellow shirt pulls of an incredible trick in the air .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5641021474.jpg,"A tour guide in New York is passing by Times Square , likely describing the history and attractions the main square has to offer ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3800647959.jpg,A young boy is outdoors approaching a dog that has a frisbee in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1263126002.jpg,Baby with blond pigtails in yellow room attempting to climb out of green playpen .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1679607622.jpg,A man sits in a chair on a bus or plane reading a newspaper .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/27585638.jpg,Young women in a pink top with long brown hair talking to a young man with blond-hair wearing white shirt .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3858873745.jpg,"Blond man crossing street , in white shirt and red t-shirt , carrying a white bag ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5075763701.jpg,A bicycle racer slides down the hill toward a flag while spectators watch along the tree lined route .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2185509485.jpg,"A man in a yellow shirt and blue jeans is passed out , sleeping , dead or resting his eyes on a sidewalk ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4857773168.jpg,Two older woman stand while one watches the other take a photograph of something off in the distance .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/47321520.jpg,"These four brothers hold regular jobs , but meet every Saturday to play Mariache for pedestrians and shoppers ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3659090958.jpg,The baby is smiling whilst sitting in a highchair with a red white and blue toy .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3559327762.jpg,Large group of people in a building looking at a large mostly white color ball being rolled .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2135360514.jpg,A baby wearing a Santa hat and a red outfit playing with a Santa Claus figure .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4075695875.jpg,Front stroke swimming race roped off lap areas .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/446907949.jpg,A woman wearing a blue shirt and a shirtless little boy are walking through a forest .
